与	S
祝	B
福	E
，	S
更	S
读	S
到	S
一	B
个	E
在	S
世	B
界	E
舞	B
台	E
上	S
步	B
履	E
坚	B
毅	E
、	S
包	B
容	E
自	B
信	E
的	S
中	B
国	E
，	S
一	B
个	E
在	S
改	B
革	E
大	B
道	E
上	S
矢	B
志	M
不	M
移	E
、	S
扬	B
帆	E
起	B
航	E
的	S
中	B
国	E
，	S
一	B
个	E
在	S
复	B
兴	E
之	S
路	S
上	S
努	B
力	E
让	S
社	B
会	E
更	B
加	E
公	B
平	E
正	B
义	E
、	S
让	S
人	B
民	E
生	B
活	E
更	B
加	E
美	B
好	E
的	S
中	B
国	E
。	S

“	S
7	B
0	E
多	S
亿	S
人	S
共	B
同	E
生	B
活	E
在	S
我	B
们	E
这	B
个	E
星	B
球	E
上	S
，	S
应	B
该	E
守	B
望	M
相	M
助	E
、	S
同	B
舟	M
共	M
济	E
、	S
共	B
同	E
发	B
展	E
。	S
”	S
这	S
是	S
中	B
国	E
政	B
府	E
对	S
世	B
界	E
和	B
平	E
发	B
展	E
、	S
包	B
容	E
共	S
进	S
的	S
期	B
待	E
。	S
同	S
处	S
一	B
个	E
地	B
球	M
村	E
，	S
中	B
国	E
这	B
个	E
“	S
国	B
际	E
公	B
民	E
”	S
是	S
国	B
际	E
责	B
任	E
的	S
践	B
行	M
者	E
，	S
也	S
是	S
各	B
国	E
人	B
民	E
追	B
梦	E
的	S
支	B
持	M
者	E
。	S
今	B
年	E
时	B
值	E
甲	B
午	M
战	M
争	E
爆	B
发	E
两	B
甲	M
子	E
，	S
曾	S
饱	B
受	E
百	B
年	E
屈	B
辱	E
的	S
中	B
国	E
人	B
民	E
，	S
深	B
知	E
和	B
平	E
生	B
活	E
的	S
宝	B
贵	E
，	S
不	B
畏	E
复	B
兴	E
之	S
路	S
的	S
艰	B
辛	E
。	S
以	B
史	M
为	M
鉴	E
，	S
面	B
向	E
未	B
来	E
，	S
“	S
中	B
国	E
人	B
民	E
追	B
寻	E
实	B
现	E
中	B
华	M
民	M
族	E
伟	B
大	E
复	B
兴	E
的	S
中	B
国	E
梦	S
，	S
也	S
祝	B
愿	E
各	B
国	E
人	B
民	E
能	B
够	E
实	B
现	E
自	B
己	E
的	S
梦	B
想	E
。	S
”	S

“	S
2	B
0	M
1	M
4	M
年	E
，	S
我	B
们	E
将	S
在	S
改	B
革	E
的	S
道	B
路	E
上	S
迈	B
出	E
新	B
的	E
步	B
伐	E
。	S
”	S
这	S
是	S
中	B
国	E
政	B
府	E
对	S
新	S
一	B
年	E
全	B
面	E
深	B
化	M
改	M
革	E
的	S
有	B
力	E
表	B
态	E
。	S
习	B
近	M
平	E
主	B
席	E
将	S
2	B
0	M
1	M
3	E
定	B
义	E
为	S
对	S
国	B
家	E
和	S
人	B
民	E
“	S
很	S
不	S
平	B
凡	E
的	S
一	B
年	E
”	S
。	S
我	B
们	E
战	B
胜	E
了	S
各	B
种	E
困	B
难	E
和	S
挑	B
战	E
，	S
也	S
切	B
实	E
感	B
受	M
到	E
了	S
身	B
边	E
的	S
各	B
种	E
细	B
微	E
变	B
化	E
。	S
这	S
一	B
年	E
注	B
定	E
是	S
载	B
入	E
中	B
国	E
改	B
革	E
史	B
册	E
的	S
标	B
志	M
性	E
一	B
年	E
。	S
全	B
面	E
改	B
革	E
号	B
角	E
吹	B
响	E
，	S
未	B
来	E
发	B
展	E
蓝	B
图	E
绘	S
就	S
，	S
又	S
一	B
个	E
美	B
丽	E
的	S
“	S
春	B
天	E
故	B
事	E
”	S
正	B
在	E
中	B
国	E
大	B
地	E
谱	B
写	E
。	S
“	S
一	B
分	E
布	B
置	E
，	S
九	B
分	E
落	B
实	E
”	S
,	S
无	B
论	E
多	B
么	E
美	B
好	E
的	S
改	B
革	E
路	B
径	E
，	S
只	B
有	E
付	B
诸	E
实	B
践	E
才	B
能	E
得	B
到	E
检	B
验	E
、	S
评	B
估	E
和	S
收	B
获	E
。	S
过	B
去	E
一	B
年	E
，	S
中	B
国	E
社	B
会	M
发	M
展	E
中	S
那	B
些	E
深	B
入	M
人	M
心	E
的	S
新	B
气	M
象	E
，	S
让	S
我	B
们	E
有	S
理	B
由	E
相	B
信	E
：	S
作	B
为	E
全	B
面	E
深	B
化	M
改	M
革	E
元	B
年	E
的	S
2	B
0	M
1	M
4	E
，	S
中	B
国	E
的	S
改	B
革	M
者	E
们	S
会	S
有	S
更	B
大	E
作	B
为	E
，	S
公	B
众	E
对	S
改	B
革	E
的	S
参	B
与	E
将	S
更	B
加	E
积	B
极	E
。	S

“	S
让	S
老	B
百	M
姓	E
过	S
上	S
更	B
加	E
幸	B
福	E
的	S
生	B
活	E
，	S
还	B
有	E
大	B
量	E
工	B
作	E
要	S
做	S
。	S
”	S
这	S
是	S
中	B
国	E
政	B
府	E
对	S
人	B
民	E
的	S
庄	B
严	E
承	B
诺	E
。	S
犹	S
记	B
得	E
新	S
一	B
届	E
中	B
央	E
政	B
治	M
局	E
常	B
委	E
同	S
中	B
外	E
记	B
者	E
见	B
面	E
时	S
，	S
“	S
人	B
民	E
对	S
美	B
好	E
生	B
活	E
的	S
向	B
往	E
，	S
就	B
是	E
我	B
们	E
的	S
奋	B
斗	E
目	B
标	E
”	S
，	S
习	B
近	M
平	E
的	S
深	B
情	E
阐	B
述	E
激	B
起	E
了	S
亿	S
万	B
国	E
人	S
的	S
强	B
烈	E
共	B
鸣	E
。	S
向	B
往	E
美	B
好	E
生	B
活	E
的	S
公	B
众	E
，	S
对	S
现	B
代	E
政	B
府	E
建	B
设	E
的	S
期	B
待	E
越	B
来	M
越	E
高	S
；	S
社	B
会	E
转	B
型	M
期	E
的	S
阵	B
痛	E
，	S
对	S
透	B
明	E
政	B
府	E
、	S
责	B
任	E
政	B
府	E
、	S
廉	B
洁	E
政	B
府	E
的	S
要	B
求	E
也	S
越	B
来	M
越	E
高	S
。	S
让	S
公	B
平	E
正	B
义	E
比	S
太	B
阳	E
更	S
有	S
光	B
辉	E
，	S
让	S
美	B
好	E
生	B
活	E
不	B
再	E
难	B
以	E
企	B
及	E
，	S
诚	B
然	E
要	S
承	B
担	E
大	B
量	E
的	S
工	B
作	E
，	S
付	B
出	E
加	B
倍	E
的	S
努	B
力	E
。	S
也	S
只	B
有	E
这	B
样	E
，	S
才	B
能	E
向	S
历	B
史	E
、	S
向	S
人	B
民	E
交	B
出	E
一	B
份	E
合	B
格	E
的	S
答	B
卷	E
，	S
信	B
守	E
“	S
对	S
人	B
民	E
的	S
责	B
任	E
”	S
。	S

“	S
生	B
活	E
总	B
是	E
充	B
满	E
希	B
望	E
的	S
，	S
成	B
功	E
总	B
是	E
属	B
于	E
积	B
极	E
进	B
取	E
、	S
不	B
懈	E
追	B
求	E
的	S
人	B
们	E
。	S
”	S
告	B
别	E
2	B
0	M
1	M
3	E
，	S
不	S
惧	S
艰	B
险	E
，	S
戮	B
力	E
前	B
行	E
。	S
在	S
追	B
梦	E
路	B
上	E
，	S
我	B
们	E
必	B
将	E
迎	B
来	E
一	B
个	E
“	S
充	B
满	E
希	B
望	E
的	S
2	B
0	M
1	M
4	E
”	S
。	S

新	B
年	E
前	B
夕	E
，	S
国	B
家	E
主	B
席	E
习	B
近	M
平	E
通	B
过	E
中	B
国	E
国	B
际	E
广	B
播	E
电	B
台	E
、	S
中	B
央	E
人	B
民	E
广	B
播	E
电	B
台	E
、	S
中	B
央	E
电	B
视	M
台	E
，	S
发	B
表	E
了	S
二	S
0	S
一	S
四	S
年	S
新	B
年	E
贺	B
词	E
。	S
全	B
文	E
如	B
下	E
：	S

我	B
们	E
即	B
将	E
迎	B
来	E
充	B
满	E
希	B
望	E
的	S
2	B
0	M
1	M
4	M
年	E
。	S

一	B
元	M
复	M
始	E
，	S
万	B
象	M
更	M
新	E
。	S
在	S
这	B
里	E
，	S
我	S
向	S
全	B
国	E
各	B
族	E
人	B
民	E
，	S
向	S
香	B
港	E
特	B
别	E
行	B
政	M
区	E
同	B
胞	E
和	S
澳	B
门	E
特	B
别	E
行	B
政	M
区	E
同	B
胞	E
，	S
向	S
台	B
湾	E
同	B
胞	E
和	S
海	B
外	E
侨	B
胞	E
，	S
向	S
世	B
界	E
各	B
国	E
和	S
各	B
地	M
区	E
的	S
朋	B
友	M
们	E
，	S
致	S
以	S
新	B
年	E
的	S
祝	B
福	E
！	S

祝	B
福	E
老	B
人	E
们	S
健	B
康	E
！	S
祝	B
福	E
孩	B
子	M
们	E
快	B
乐	E
！	S
祝	B
福	E
每	B
个	E
家	B
庭	E
幸	B
福	E
安	B
康	E
！	S

在	S
这	S
辞	B
旧	M
迎	M
新	E
之	B
际	E
，	S
无	B
数	E
工	B
人	E
、	S
农	B
民	E
、	S
知	B
识	M
分	M
子	E
、	S
干	B
部	E
仍	B
然	E
坚	B
守	E
在	S
工	B
作	E
岗	B
位	E
，	S
不	B
少	E
同	B
胞	E
依	B
然	E
奔	B
波	E
在	S
世	B
界	E
各	B
地	E
为	S
祖	B
国	E
辛	B
勤	E
工	B
作	E
，	S
许	B
多	E
人	B
民	M
解	M
放	M
军	E
和	S
武	B
警	E
官	B
兵	E
、	S
公	B
安	E
干	B
警	E
正	B
在	E
履	B
行	E
光	B
荣	E
使	B
命	E
。	S

他	B
们	E
有	B
的	E
远	B
离	E
祖	B
国	E
、	S
远	B
离	E
亲	B
人	E
，	S
有	B
的	E
不	B
能	E
同	S
家	B
人	E
团	B
聚	E
。	S

我	S
代	B
表	E
祖	B
国	E
和	S
人	B
民	E
，	S
向	S
他	B
们	E
致	S
以	S
诚	B
挚	E
的	S
问	B
候	E
，	S
祝	S
他	B
们	E
平	B
安	E
顺	B
利	E
！	S

2	B
0	M
1	M
3	M
年	E
，	S
对	S
我	B
们	E
国	B
家	E
和	S
人	B
民	E
来	B
说	E
是	S
很	S
不	S
平	B
凡	E
的	S
一	B
年	E
。	S
我	B
们	E
共	B
同	E
战	B
胜	E
了	S
各	B
种	E
困	B
难	E
和	S
挑	B
战	E
，	S
取	B
得	E
了	S
新	B
的	E
显	B
著	E
成	B
就	E
。	S

成	B
绩	E
来	B
之	M
不	M
易	E
，	S
凝	B
聚	E
了	S
大	B
家	E
的	S
心	B
血	E
和	S
汗	B
水	E
。	S
我	S
向	S
大	B
家	E
表	B
示	E
衷	B
心	E
的	S
感	B
谢	E
！	S

2	B
0	M
1	M
3	M
年	E
，	S
我	B
们	E
对	S
全	B
面	E
深	B
化	M
改	M
革	E
作	B
出	E
总	B
体	E
部	B
署	E
，	S
共	B
同	E
描	B
绘	E
了	S
未	B
来	E
发	B
展	E
的	S
宏	B
伟	E
蓝	B
图	E
。	S

2	B
0	M
1	M
4	M
年	E
，	S
我	B
们	E
将	S
在	S
改	B
革	E
的	S
道	B
路	E
上	S
迈	B
出	E
新	B
的	E
步	B
伐	E
。	S

我	B
们	E
推	B
进	M
改	M
革	E
的	S
根	B
本	E
目	B
的	E
，	S
是	S
要	S
让	S
国	B
家	E
变	B
得	E
更	B
加	E
富	B
强	E
、	S
让	S
社	B
会	E
变	B
得	E
更	B
加	E
公	B
平	E
正	B
义	E
、	S
让	S
人	B
民	E
生	B
活	E
得	B
3	E
更	B
加	E
美	B
好	E
。	S

改	B
革	E
是	S
需	B
要	E
我	B
们	E
共	B
同	E
为	S
之	S
奋	B
斗	E
的	S
伟	B
大	E
事	B
业	E
，	S
需	B
要	E
付	B
出	E
艰	B
辛	E
的	S
努	B
力	E
。	S

一	B
分	E
耕	B
耘	E
，	S
一	B
分	E
收	B
获	E
。	S
在	S
改	B
革	M
开	M
放	E
的	S
伟	B
大	E
实	B
践	M
中	E
，	S
我	B
们	E
已	B
经	E
创	B
造	E
了	S
无	B
数	E
辉	B
煌	E
。	S
我	S
坚	B
信	E
，	S
中	B
国	E
人	B
民	E
必	B
将	E
创	B
造	E
出	S
新	B
的	E
辉	B
煌	E
。	S

宇	B
宙	E
浩	B
瀚	E
，	S
星	B
汉	E
灿	B
烂	E
。	S

7	B
0	E
多	S
亿	S
人	S
共	B
同	E
生	B
活	E
在	S
我	B
们	E
这	B
个	E
星	B
球	E
上	S
，	S
应	B
该	E
守	B
望	M
相	M
助	E
、	S
同	B
舟	M
共	M
济	E
、	S
共	B
同	E
发	B
展	E
。	S

中	B
国	E
人	B
民	E
追	B
寻	E
实	B
现	E
中	B
华	M
民	M
族	E
伟	B
大	E
复	B
兴	E
的	S
中	B
国	E
梦	S
，	S
也	S
祝	B
愿	E
各	B
国	E
人	B
民	E
能	B
够	E
实	B
现	E
自	B
己	E
的	S
梦	B
想	E
。	S

我	S
真	B
诚	E
希	B
望	E
，	S
世	B
界	E
各	B
国	E
人	B
民	E
在	S
实	B
现	E
各	B
自	E
梦	B
想	E
的	S
过	B
程	E
中	S
相	B
互	E
理	B
解	E
、	S
相	B
互	E
帮	B
助	E
，	S
努	B
力	E
把	S
我	B
们	E
赖	B
以	E
生	B
存	E
的	S
地	B
球	E
建	B
设	E
成	B
为	E
共	B
同	E
的	S
美	B
好	E
家	B
园	E
。	S

生	B
活	E
总	B
是	E
充	B
满	E
希	B
望	E
的	S
，	S
成	B
功	E
总	B
是	E
属	B
于	E
积	B
极	E
进	B
取	E
、	S
不	B
懈	E
追	B
求	E
的	S
人	B
们	E
。	S

我	B
们	E
在	S
前	B
进	E
的	S
道	B
路	E
上	S
，	S
还	S
会	S
遇	B
到	E
各	B
种	E
风	B
险	E
和	S
挑	B
战	E
。	S
让	S
老	B
百	M
姓	E
过	S
上	S
更	B
加	E
幸	B
福	E
的	S
生	B
活	E
，	S
还	B
有	E
大	B
量	E
工	B
作	E
要	S
做	S
。	S

我	B
们	E
要	S
谦	B
虚	M
谨	M
慎	E
、	S
艰	B
苦	M
奋	M
斗	E
，	S
共	B
同	E
谱	B
写	E
伟	B
大	E
祖	B
国	E
发	B
展	E
的	S
时	B
代	E
新	B
篇	M
章	E
。	S

谢	B
谢	E
大	B
家	E
。	S

中	B
新	M
网	E
1	B
月	M
1	M
日	E
电	S
(	S
王	B
永	M
吉	E
)	S
动	B
车	E
上	S
吸	B
烟	E
最	B
高	E
罚	S
2	B
0	M
0	M
0	E
元	S
、	S
无	S
许	B
可	M
证	E
排	B
污	E
水	S
最	B
高	E
可	S
罚	S
5	B
0	M
万	E
、	S
法	B
院	E
裁	B
判	E
文	B
书	E
全	B
面	E
上	B
网	E
接	B
受	E
公	B
众	E
监	B
督	E
、	S
个	B
人	E
海	B
外	E
资	B
产	E
需	S
申	B
报	E
…	S
…	S
进	B
入	E
2	B
0	M
1	M
4	M
年	M
1	M
月	E
，	S
《	S
城	B
镇	E
排	B
水	E
与	S
污	B
水	M
处	M
理	E
条	B
例	E
》	S
、	S
《	S
铁	B
路	E
安	B
全	E
管	B
理	E
条	B
例	E
》	S
、	S
《	S
最	B
高	M
人	M
民	M
法	M
院	E
关	B
于	E
人	B
民	M
法	M
院	E
在	S
互	B
联	M
网	E
公	B
布	E
裁	B
判	E
文	B
书	E
的	S
规	B
定	E
》	S
、	S
新	S
修	B
订	E
的	S
《	S
国	B
际	E
收	B
支	E
统	B
计	E
申	B
报	E
办	B
法	E
》	S
等	S
一	B
批	E
法	B
律	E
法	B
规	E
正	B
式	E
实	B
施	E
。	S

动	B
车	E
上	S
严	B
禁	E
吸	B
烟	E
违	B
者	E
最	B
高	E
罚	S
2	B
0	M
0	M
0	E
元	S

由	S
国	B
务	M
院	E
制	B
定	E
的	S
《	S
铁	B
路	E
安	B
全	E
管	B
理	E
条	B
例	E
》	S
将	S
自	S
今	B
日	E
起	S
施	B
行	E
，	S
《	S
条	B
例	E
》	S
明	B
确	E
，	S
在	S
动	B
车	M
组	E
列	B
车	E
上	S
吸	B
烟	E
或	B
者	E
在	S
其	B
他	E
列	B
车	E
的	S
禁	B
烟	E
区	B
域	E
吸	B
烟	E
，	S
对	S
个	B
人	E
处	S
5	B
0	M
0	E
元	S
以	B
上	E
2	B
0	M
0	M
0	E
元	S
以	B
下	E
的	S
罚	B
款	E
。	S

《	S
条	B
例	E
》	S
规	B
定	E
，	S
禁	B
止	E
在	S
铁	B
路	E
线	B
路	E
安	B
全	E
保	B
护	E
区	B
内	E
烧	B
荒	E
、	S
放	B
养	E
牲	B
畜	E
、	S
种	B
植	E
影	B
响	E
铁	B
路	E
线	B
路	E
安	B
全	E
和	S
行	B
车	E
瞭	B
望	E
的	S
树	B
木	E
等	S
植	B
物	E
。	S
在	S
铁	B
路	E
线	B
路	E
两	B
侧	E
建	B
造	E
、	S
设	B
立	E
生	B
产	E
、	S
加	B
工	E
、	S
储	B
存	E
或	B
者	E
销	B
售	E
易	B
燃	E
、	S
易	B
爆	E
或	B
者	E
放	B
射	M
性	E
物	B
品	E
等	S
危	B
险	M
物	M
品	E
的	S
场	B
所	E
、	S
仓	B
库	E
，	S
应	B
当	E
符	B
合	E
国	B
家	M
标	M
准	E
、	S
行	B
业	E
标	B
准	E
规	B
定	E
的	S
安	B
全	E
防	B
护	E
距	B
离	E
。	S

《	S
条	B
例	E
》	S
指	B
出	E
，	S
铁	B
路	E
运	B
输	E
企	B
业	E
应	B
当	E
按	B
照	E
国	B
务	M
院	E
铁	B
路	E
行	B
业	E
监	B
督	M
管	M
理	E
部	B
门	E
的	S
规	B
定	E
实	B
施	E
火	B
车	M
票	E
实	B
名	E
购	B
买	E
、	S
查	B
验	E
制	B
度	E
。	S
实	B
施	E
火	B
车	M
票	E
实	B
名	E
购	B
买	E
、	S
查	B
验	E
制	B
度	E
的	S
，	S
旅	B
客	E
应	B
当	E
凭	S
有	B
效	E
身	B
份	E
证	B
件	E
购	B
票	E
乘	B
车	E
；	S
对	S
车	B
票	E
所	S
记	B
载	E
身	B
份	E
信	B
息	E
与	S
所	S
持	S
身	B
份	E
证	B
件	E
或	B
者	E
真	B
实	E
身	B
份	E
不	B
符	E
的	S
持	S
票	S
人	S
，	S
铁	B
路	E
运	B
输	E
企	B
业	E
有	B
权	E
拒	B
绝	E
其	S
进	B
站	E
乘	B
车	E
。	S

《	S
条	B
例	E
》	S
强	B
调	E
禁	B
止	E
实	B
施	E
下	B
列	E
危	B
害	E
铁	B
路	E
安	B
全	E
的	S
行	B
为	E
：	S
从	S
列	B
车	E
上	S
抛	B
扔	E
杂	B
物	E
；	S
在	S
动	B
车	M
组	E
列	B
车	E
上	S
吸	B
烟	E
或	B
者	E
在	S
其	B
他	E
列	B
车	E
的	S
禁	B
烟	E
区	B
域	E
吸	B
烟	E
；	S
冲	B
击	E
、	S
堵	B
塞	E
、	S
占	B
用	E
进	B
出	E
站	S
通	B
道	E
或	B
者	E
候	B
车	E
区	S
、	S
站	B
台	E
。	S
违	B
反	E
规	B
定	E
的	S
，	S
对	S
单	B
位	E
处	S
1	S
万	B
元	E
以	B
上	E
5	S
万	B
元	E
以	B
下	E
的	S
罚	B
款	E
，	S
对	S
个	B
人	E
处	S
5	B
0	M
0	E
元	S
以	B
上	E
2	B
0	M
0	M
0	E
元	S
以	B
下	E
的	S
罚	B
款	E
。	S

另	B
外	E
，	S
《	S
铁	B
路	E
机	B
车	E
车	B
辆	E
设	B
计	E
制	B
造	E
维	B
修	E
进	B
口	E
许	B
可	E
办	B
法	E
》	S
、	S
《	S
铁	B
路	E
运	B
输	E
基	B
础	E
设	B
备	E
生	B
产	E
企	B
业	E
审	B
批	E
办	B
法	E
》	S
、	S
《	S
铁	B
路	E
机	B
车	E
车	B
辆	E
驾	B
驶	E
人	B
员	E
资	B
格	E
许	B
可	E
办	B
法	E
》	S
和	S
《	S
违	B
反	E
〈	S
铁	B
路	E
安	B
全	E
管	B
理	E
条	B
例	E
〉	S
行	B
政	E
处	B
罚	E
实	B
施	E
办	B
法	E
》	S
四	B
件	E
配	B
套	E
规	B
章	E
，	S
将	S
于	S
今	B
日	E
起	S
与	S
《	S
铁	B
路	E
安	B
全	E
管	B
理	E
条	B
例	E
》	S
同	B
步	E
施	B
行	E
，	S
铁	B
路	E
行	B
政	E
许	B
可	E
和	S
行	B
政	E
处	B
罚	E
工	B
作	E
将	S
更	B
加	E
规	B
范	M
化	E
、	S
法	B
制	M
化	E
。	S

无	S
许	B
可	M
证	E
排	B
污	E
水	S
最	B
高	E
可	S
罚	S
5	B
0	E
万	B
元	E

由	S
国	B
务	M
院	E
制	B
定	E
的	S
《	S
城	B
镇	E
排	B
水	E
与	S
污	B
水	M
处	M
理	E
条	B
例	E
》	S
今	B
日	E
起	S
施	B
行	E
，	S
《	S
条	B
例	E
》	S
要	B
求	E
，	S
从	B
事	E
工	B
业	E
、	S
建	B
筑	E
、	S
餐	B
饮	E
、	S
医	B
疗	E
等	S
活	B
动	E
的	S
企	B
业	E
事	B
业	M
单	M
位	E
和	S
个	B
体	E
工	B
商	M
户	E
要	S
排	B
放	E
污	B
水	E
，	S
必	B
须	E
取	B
得	E
许	B
可	M
证	E
，	S
并	S
对	S
污	B
水	E
进	B
行	E
预	B
处	M
理	E
。	S
对	B
于	E
未	S
取	B
得	E
许	B
可	M
证	E
的	S
排	B
污	M
者	E
，	S
可	B
以	E
处	S
5	B
0	E
万	B
元	E
以	B
下	E
罚	B
款	E
。	S

对	S
暴	B
雨	E
来	B
袭	E
时	S
在	S
城	B
市	E
“	S
看	B
海	E
”	S
等	S
困	B
扰	E
中	B
国	E
多	S
地	B
2	E
的	S
痼	B
疾	E
，	S
这	S
一	S
新	B
规	E
也	S
开	S
出	S
了	S
“	S
药	B
方	E
”	S
。	S
《	S
条	B
例	E
》	S
要	B
求	E
，	S
易	S
发	B
生	E
内	B
涝	E
的	S
城	B
镇	E
要	S
根	B
据	E
城	B
镇	E
人	B
口	E
与	S
规	B
模	E
、	S
暴	B
雨	E
内	B
涝	E
风	B
险	E
等	S
因	B
素	E
，	S
制	B
定	E
内	B
涝	E
防	B
治	E
专	B
项	E
规	B
划	E
。	S
与	B
此	M
同	M
时	E
，	S
还	S
应	S
编	B
制	E
应	B
急	E
预	B
案	E
，	S
建	B
立	E
内	B
涝	E
防	B
治	E
预	B
警	E
、	S
会	B
商	E
、	S
联	B
动	E
机	B
制	E
，	S
加	B
强	E
易	S
涝	S
点	S
治	B
理	E
。	S

对	S
窨	B
井	E
伤	S
人	S
问	B
题	E
，	S
《	S
条	B
例	E
》	S
也	S
明	B
确	E
规	B
定	E
，	S
城	B
镇	E
排	B
水	E
与	S
污	B
水	M
处	M
理	E
设	B
施	E
维	B
护	E
运	B
营	E
单	B
位	E
应	B
当	E
加	B
强	E
日	B
常	E
巡	B
查	E
、	S
维	B
修	E
和	S
养	B
护	E
，	S
加	B
强	E
井	B
盖	E
、	S
检	B
查	M
井	E
等	S
设	B
施	E
的	S
维	B
护	E
与	S
保	B
护	E
。	S

同	B
时	E
，	S
《	S
条	B
例	E
》	S
对	S
再	B
生	E
水	S
的	S
使	B
用	E
也	S
做	B
出	E
了	S
明	B
确	E
规	B
定	E
。	S
《	S
条	B
例	E
》	S
明	B
确	E
指	B
出	E
，	S
国	B
家	E
鼓	B
励	E
污	B
水	M
处	M
理	E
再	B
生	E
利	B
用	E
，	S
工	B
业	E
生	B
产	E
、	S
城	B
市	E
绿	B
化	E
、	S
道	B
路	E
清	B
扫	E
、	S
车	B
辆	E
冲	B
洗	E
、	S
建	B
筑	E
施	B
工	E
以	B
及	E
生	B
态	E
景	B
观	E
等	S
，	S
应	B
当	E
优	B
先	E
使	B
用	E
再	B
生	E
水	S
。	S
此	B
外	E
，	S
地	B
方	E
政	B
府	E
还	B
要	E
统	B
筹	E
安	B
排	E
再	B
生	E
水	S
利	B
用	E
等	S
设	B
施	E
的	S
建	B
设	E
改	B
造	E
。	S

另	B
一	E
部	S
由	S
国	B
务	M
院	E
制	B
定	E
的	S
和	S
环	B
境	M
保	M
护	E
相	B
关	E
的	S
法	B
规	E
—	S
—	S
《	S
畜	B
禽	E
规	B
模	E
养	B
殖	E
污	B
染	M
防	M
治	E
条	B
例	E
》	S
也	S
将	S
自	S
今	B
日	E
起	S
施	B
行	E
。	S
《	S
条	B
例	E
》	S
明	B
确	E
，	S
禁	B
止	E
在	S
饮	B
用	M
水	E
水	B
源	E
保	B
护	M
区	E
，	S
风	B
景	E
名	B
胜	M
区	E
；	S
自	B
然	M
保	M
护	M
区	E
的	S
核	B
心	M
区	E
和	S
缓	B
冲	M
区	E
；	S
城	B
镇	E
居	B
民	E
区	S
、	S
文	B
化	E
教	B
育	E
科	B
学	M
研	M
究	E
区	S
等	S
人	B
口	E
集	B
中	E
区	B
域	E
及	S
法	B
律	E
、	S
法	B
规	E
规	B
定	E
的	S
其	B
他	E
禁	B
止	E
养	B
殖	E
区	B
域	M
内	E
建	B
设	E
畜	B
禽	E
养	B
殖	E
场	S
、	S
养	B
殖	E
小	B
区	E
。	S
在	S
饮	B
用	M
水	E
水	B
源	E
保	B
护	M
区	E
建	B
设	E
畜	B
禽	E
养	B
殖	E
场	S
、	S
养	B
殖	E
小	B
区	E
的	S
，	S
处	S
1	B
0	E
万	B
元	E
以	B
上	E
5	B
0	E
万	B
元	E
以	B
下	E
的	S
罚	B
款	E
。	S

《	S
条	B
例	E
》	S
还	S
规	B
定	E
，	S
染	S
疫	S
畜	B
禽	E
以	B
及	E
染	S
疫	S
畜	B
禽	E
排	B
泄	M
物	E
、	S
染	S
疫	S
畜	B
禽	E
产	B
品	E
、	S
病	B
死	E
或	B
者	E
死	B
因	E
不	B
明	E
的	S
畜	B
禽	E
尸	B
体	E
等	S
病	B
害	E
畜	B
禽	E
养	B
殖	E
废	B
弃	M
物	E
，	S
应	B
当	E
进	B
行	E
深	S
埋	S
、	S
化	S
制	S
、	S
焚	B
烧	E
等	S
无	B
害	M
化	E
处	B
理	E
，	S
不	B
得	E
随	B
意	E
处	B
置	E
。	S
未	S
按	B
照	E
规	B
定	E
对	S
染	S
疫	S
畜	B
禽	E
和	S
病	B
害	E
畜	B
禽	E
养	B
殖	E
废	B
弃	M
物	E
进	B
行	E
无	B
害	M
化	E
处	B
理	E
的	S
，	S
由	S
动	B
物	E
卫	B
生	E
监	B
督	E
机	B
构	E
责	B
令	E
无	B
害	M
化	E
处	B
理	E
，	S
所	B
需	E
处	B
理	E
费	B
用	E
由	S
违	B
法	E
行	B
为	E
人	S
承	B
担	E
，	S
可	B
以	E
处	S
3	B
0	M
0	M
0	E
元	S
以	B
下	E
的	S
罚	B
款	E
。	S

法	B
院	E
裁	B
判	E
文	B
书	E
全	B
面	E
上	B
网	E
接	B
受	E
公	B
众	E
监	B
督	E

在	S
司	B
法	E
领	B
域	E
，	S
最	B
高	M
人	M
民	M
法	M
院	E
关	B
于	E
人	B
民	M
法	M
院	E
在	S
互	B
联	M
网	E
公	B
布	E
裁	B
判	E
文	B
书	E
的	S
规	B
定	E
将	S
于	S
今	B
日	E
起	S
实	B
施	E
。	S
《	S
规	B
定	E
》	S
明	B
确	E
，	S
法	B
院	E
的	S
生	B
效	E
裁	B
判	E
文	B
书	E
应	B
当	E
在	S
互	B
联	M
网	E
公	B
布	E
，	S
但	S
有	S
下	B
列	E
情	B
形	E
之	B
一	E
的	S
除	B
外	E
：	S
涉	B
及	E
国	B
家	E
秘	B
密	E
、	S
个	B
人	E
隐	B
私	E
的	S
；	S
涉	B
及	E
未	B
成	M
年	M
人	E
违	B
法	M
犯	M
罪	E
的	S
；	S
以	S
调	B
解	E
方	B
式	E
结	B
案	E
的	S
；	S
其	B
他	E
不	B
宜	E
在	S
互	B
联	M
网	E
公	B
布	E
的	S
。	S

《	S
规	B
定	E
》	S
要	B
求	E
，	S
法	B
院	E
在	S
互	B
联	M
网	E
公	B
布	E
裁	B
判	E
文	B
书	E
时	S
，	S
应	B
当	E
保	B
留	E
当	B
事	M
人	E
的	S
